İlan No,Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Çekiş,Fiyat,Motor_Hacmi_CC,Motor_Gucu_HP,Degisen_Parca,Boyali_Parca
40365896,Ford,Fiesta,1.6 Trend X,2016,111546.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,840000.0,1596.0,105.0,0,0
39867951,Ford,Fiesta,1.6 Trend X,2016,82000.0,Yarı Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,975000.0,1596.0,105.0,0,0
39993923,Ford,Focus,1.8 TDCi Ghia,2005,292000.0,Düz,Dizel,Sedan,Lacivert,Önden Çekiş,350000.0,1753.0,115.0,0,1
40229041,Ford,F,150,2023,6100.0,Otomatik,Benzin,SUV,Siyah,AWD (Elektronik),6950000.0,2750.5,338.0,0,0
38077106,Ford,F,150,2021,65000.0,Otomatik,Benzin,SUV,Beyaz,AWD (Elektronik),4295000.0,2750.5,338.0,0,0
40357910,Ford,Ranger,2.0 EcoBlue 4x2 XLT,2019,68000.0,Düz,Dizel,Hard top,Beyaz,Arkadan İtiş,1230000.0,1996.0,170.0,0,0
40051340,Ford,Ranger,2.0 EcoBlue 4x2 XLT,2019,134000.0,Otomatik,Dizel,Hard top,Beyaz,Arkadan İtiş,1448000.0,1996.0,170.0,0,0
40384815,Ford,Ranger,2.0 EcoBlue 4x2 XLT,2019,100000.0,Düz,Dizel,Hard top,Beyaz,Arkadan İtiş,1460000.0,1996.0,170.0,0,0
39100338,Ford,Ranger,2.0 EcoBlue 4x2 XLT,2021,89969.0,Otomatik,Dizel,Hard top,Gri,Arkadan İtiş,1649500.0,1996.0,170.0,0,0
40322621,Ford,Ranger,2.0 EcoBlue 4x2 XLT,2019,105000.0,Otomatik,Dizel,Hard top,Beyaz,Arkadan İtiş,1295000.0,1996.0,170.0,1,0
40223421,Ford,Ranger,2.0 EcoBlue 4x2 XLT,2019,139000.0,Otomatik,Dizel,Hard top,Beyaz,Arkadan İtiş,1450000.0,1996.0,170.0,0,0
39334069,Ford,Ranger,2.0 EcoBlue 4x2 XLT,2021,92000.0,Otomatik,Dizel,Hard top,Gri,Arkadan İtiş,1275000.0,1996.0,170.0,1,6
39385084,Ford,Ranger,2.0 EcoBlue 4x2 XLT,2021,92000.0,Otomatik,Dizel,Hard top,Gri,Arkadan İtiş,1275000.0,1996.0,170.0,1,6
32334582,Ford,Ranger,2.0 EcoBlue 4x2 XLT,2019,130000.0,Otomatik,Dizel,Hard top,Kırmızı,Arkadan İtiş,1435000.0,1996.0,170.0,0,0
40057963,Ford,Ranger,2.0 EcoBlue 4x4 Raptor,2020,85553.0,Otomatik,Dizel,Hard top,Mavi,4WD (Sürekli),2250000.0,1996.0,213.0,0,0
40415954,Ford,Ranger,2.0 EcoBlue 4x4 Raptor,2020,77500.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),2540000.0,1996.0,213.0,0,0
40364603,Ford,Ranger,2.0 EcoBlue 4x4 Raptor,2020,135000.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),2250000.0,1996.0,213.0,0,0
39014469,Ford,Ranger,2.0 EcoBlue 4x4 Raptor,2022,74000.0,Otomatik,Dizel,SUV,Mavi,AWD (Elektronik),2287000.0,1900.5,213.0,0,0
39882883,Ford,Ranger,2.0 EcoBlue 4x4 Raptor,2020,125000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),2390000.0,1996.0,213.0,0,0
40229425,Ford,Ranger,2.0 EcoBlue 4x4 Raptor,2020,198000.0,Otomatik,Dizel,Hard top,Mavi,4WD (Sürekli),1990000.0,1996.0,213.0,2,3
40150482,Ford,Ranger,2.0 EcoBlue 4x4 Raptor,2020,65000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),2845000.0,1996.0,213.0,0,0
39101710,Ford,Ranger,2.0 EcoBlue 4x4 Raptor,2020,78000.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),2690000.0,1996.0,213.0,0,0
39360676,Ford,Ranger,2.0 EcoBlue 4x4 Storm Trak,2022,44000.0,Otomatik,Dizel,Hard top,Kırmızı,4WD (Sürekli),2225000.0,1996.0,213.0,0,0
39259030,Ford,Ranger,2.0 EcoBlue 4x4 Storm Trak,2022,34910.0,Otomatik,Dizel,Hard top,Kırmızı,4WD (Sürekli),2625000.0,1996.0,213.0,0,0
40097521,Ford,Ranger,2.0 EcoBlue 4x4 Storm Trak,2022,65000.0,Otomatik,Dizel,Hard top,Kırmızı,4WD (Sürekli),2225000.0,1996.0,213.0,0,0
39743074,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,12500.0,Otomatik,Dizel,SUV,Gri,AWD (Elektronik),3098000.0,1900.5,213.0,0,0
36474634,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,6100.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),3600000.0,1996.0,205.0,0,0
40445379,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,138000.0,Otomatik,Dizel,Hard top,Beyaz,4WD (Sürekli),1949950.0,1996.0,205.0,1,1
40057050,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,6100.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),3495000.0,1996.0,205.0,0,0
40057039,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2019,84000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1815750.0,1996.0,213.0,0,0
39661043,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,54000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),2195000.0,1996.0,213.0,0,0
39112201,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,121250.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1800000.0,1996.0,213.0,0,1
38076284,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,85000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1845000.0,1996.0,213.0,0,0
40057044,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,46267.0,Otomatik,Dizel,SUV,Gri,AWD (Elektronik),2980000.0,1900.5,213.0,0,0
39661034,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,12000.0,Otomatik,Dizel,SUV,Kırmızı,AWD (Elektronik),2925000.0,1900.5,213.0,0,0
39069759,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,10000.0,Otomatik,Dizel,SUV,Füme,AWD (Elektronik),3255000.0,1900.5,213.0,0,0
38076258,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,63000.0,Otomatik,Dizel,SUV,Siyah,AWD (Elektronik),2515000.0,1900.5,213.0,0,0
35960670,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,80000.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),2215750.0,1996.0,213.0,0,0
40398622,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,75000.0,Otomatik,Dizel,Hard top,Gri (metalik),4WD (Sürekli),2650000.0,1996.0,213.0,0,0
39661029,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,70000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1950000.0,1996.0,213.0,0,0
40057035,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,66000.0,Otomatik,Dizel,SUV,Siyah,AWD (Elektronik),2770000.0,1900.5,213.0,0,0
39661038,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,39000.0,Otomatik,Dizel,SUV,Siyah,AWD (Elektronik),2725000.0,1900.5,213.0,0,0
39631024,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,37777.0,Otomatik,Dizel,SUV,Beyaz,AWD (Elektronik),2530000.0,1900.5,213.0,0,0
39631016,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,15691.0,Otomatik,Dizel,SUV,Siyah,AWD (Elektronik),3000000.0,1900.5,213.0,0,0
40385715,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,55000.0,Otomatik,Dizel,Hard top,Beyaz,4WD (Sürekli),2550000.0,1996.0,205.0,0,1
39985477,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2022,68000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),1950000.0,1996.0,213.0,0,0
39985476,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,70000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),2375000.0,1996.0,213.0,0,0
39985474,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,35000.0,Otomatik,Dizel,Hard top,Füme,4WD (Sürekli),2090000.0,1996.0,213.0,0,0
39985472,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2019,99000.0,Otomatik,Dizel,Hard top,Mavi,4WD (Sürekli),1795000.0,1996.0,213.0,0,0
39985466,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,52000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2195000.0,1996.0,213.0,0,0
38076248,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,26000.0,Otomatik,Dizel,Hard top,Beyaz,4WD (Sürekli),2640000.0,1996.0,213.0,0,0
39985488,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,90000.0,Otomatik,Dizel,SUV,Beyaz,AWD (Elektronik),2385000.0,1900.5,213.0,0,0
39985469,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,45000.0,Otomatik,Dizel,SUV,Füme,AWD (Elektronik),2725000.0,1900.5,213.0,0,0
39985465,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,57000.0,Otomatik,Dizel,SUV,Kırmızı,AWD (Elektronik),2525000.0,1900.5,213.0,0,0
38282436,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,13000.0,Otomatik,Dizel,SUV,Turuncu,AWD (Elektronik),2920000.0,1900.5,213.0,0,0
39597801,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,66000.0,Otomatik,Dizel,SUV,Kırmızı,AWD (Elektronik),2599000.0,1900.5,213.0,0,0
39578197,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2019,81000.0,Otomatik,Dizel,Hard top,Füme,4WD (Sürekli),2025000.0,1996.0,213.0,0,0
39578189,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,29500.0,Otomatik,Dizel,SUV,Bordo,AWD (Elektronik),2699000.0,1900.5,213.0,0,0
39548604,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,30000.0,Otomatik,Dizel,SUV,Siyah,AWD (Elektronik),2815750.0,1900.5,213.0,0,0
39548596,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,18000.0,Otomatik,Dizel,SUV,Gri,AWD (Elektronik),3015000.0,1900.5,213.0,0,0
39548602,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,31000.0,Otomatik,Dizel,SUV,Kırmızı,AWD (Elektronik),3575000.0,1900.5,213.0,0,0
40246517,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,34000.0,Otomatik,Dizel,Hard top,Sarı,4WD (Sürekli),2800000.0,1996.0,205.0,0,0
39508372,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,59000.0,Otomatik,Dizel,Hard top,Füme,4WD (Sürekli),2275000.0,1996.0,213.0,0,0
39741239,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,51000.0,Otomatik,Dizel,Hard top,Kırmızı,4WD (Sürekli),3975000.0,1996.0,205.0,0,0
39482407,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,6001.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),3800000.0,1996.0,205.0,0,0
39482405,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,6001.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),3300000.0,1996.0,205.0,0,0
39985491,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,55000.0,Otomatik,Dizel,SUV,Beyaz,AWD (Elektronik),2387000.0,1900.5,213.0,0,0
39508370,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,171000.0,Otomatik,Dizel,Hard top,Beyaz,4WD (Sürekli),1625000.0,1996.0,213.0,0,0
39482419,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,16000.0,Otomatik,Dizel,SUV,Siyah,AWD (Elektronik),3100000.0,1900.5,213.0,0,0
39482418,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,71000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),1940000.0,1996.0,213.0,0,0
39482406,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2022,70000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2375000.0,1996.0,213.0,0,0
38603265,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2019,99000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2099000.0,1996.0,213.0,0,0
40286805,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,27500.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),3350000.0,1996.0,205.0,0,0
39448573,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,55000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2165000.0,1996.0,213.0,0,0
39448588,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,38000.0,Otomatik,Dizel,SUV,Sarı,AWD (Elektronik),2789750.0,1900.5,213.0,0,0
37532034,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,122000.0,Otomatik,Dizel,SUV,Turuncu,AWD (Elektronik),1795000.0,1900.5,213.0,0,0
39448587,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2022,100000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2029000.0,1996.0,213.0,0,0
34173754,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,6001.0,Otomatik,Dizel,SUV,Beyaz,AWD (Elektronik),2999000.0,1900.5,213.0,0,0
40229196,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,11000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),3500000.0,1996.0,205.0,0,0
40228109,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2019,169000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),1575000.0,1996.0,213.0,0,0
40228096,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,99850.0,Otomatik,Dizel,Hard top,Beyaz,4WD (Sürekli),1945000.0,1996.0,213.0,0,0
40228095,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,108628.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1975000.0,1996.0,213.0,0,0
40228087,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,70500.0,Otomatik,Dizel,SUV,Kırmızı,AWD (Elektronik),2399000.0,1900.5,213.0,0,0
40228084,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2019,97000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),1975000.0,1996.0,213.0,0,0
40228080,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2022,62000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),2299000.0,1996.0,213.0,0,0
40228073,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,6001.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),3265000.0,1996.0,205.0,0,0
38472931,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,12000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),3150000.0,1996.0,205.0,0,0
39394164,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,124000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1709900.0,1996.0,213.0,0,0
39852133,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,42000.0,Otomatik,Dizel,SUV,Turuncu,AWD (Elektronik),3175000.0,1900.5,213.0,0,0
39852130,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,24000.0,Otomatik,Dizel,SUV,Kırmızı,AWD (Elektronik),2895000.0,1900.5,213.0,0,0
39014526,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,41000.0,Otomatik,Dizel,SUV,Gri,AWD (Elektronik),2750000.0,1900.5,213.0,0,0
39822092,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,6001.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),3379000.0,1996.0,205.0,0,0
39822091,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,135000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1695000.0,1996.0,213.0,0,0
39394167,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,77000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1995000.0,1996.0,213.0,0,0
39374725,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2022,62000.0,Otomatik,Dizel,Hard top,Mavi,4WD (Sürekli),2399000.0,1996.0,213.0,0,0
39259264,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,55000.0,Otomatik,Dizel,Hard top,Füme,4WD (Sürekli),1799000.0,1996.0,213.0,0,0
39045440,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,27000.0,Otomatik,Dizel,SUV,Gri,AWD (Elektronik),2870000.0,1900.5,213.0,0,0
38076247,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,80990.0,Otomatik,Dizel,SUV,Beyaz,AWD (Elektronik),2375000.0,1900.5,213.0,0,0
38076231,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,149000.0,Otomatik,Dizel,Hard top,Beyaz,4WD (Sürekli),1775000.0,1996.0,213.0,0,0
37685507,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,87000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2085000.0,1996.0,213.0,0,0
32001669,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,6001.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),3650000.0,1996.0,205.0,0,0
40207774,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,65000.0,Otomatik,Dizel,Hard top,Kahverengi,4WD (Sürekli),2300000.0,1996.0,213.0,0,0
39014559,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,72500.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),1800000.0,1996.0,213.0,0,0
38076238,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,60000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2125000.0,1996.0,213.0,0,0
37685471,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,147000.0,Otomatik,Dizel,Hard top,Beyaz,4WD (Sürekli),1785000.0,1996.0,213.0,0,0
40097697,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,75000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),1875000.0,1996.0,213.0,0,0
39985464,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,39000.0,Otomatik,Dizel,SUV,Sarı,AWD (Elektronik),2695000.0,1900.5,213.0,0,0
39791470,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2022,55000.0,Otomatik,Dizel,Hard top,Beyaz,4WD (Sürekli),2499000.0,1996.0,213.0,0,0
39767305,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,32000.0,Otomatik,Dizel,SUV,Kırmızı,AWD (Elektronik),2825000.0,1900.5,213.0,0,0
39719631,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,92000.0,Otomatik,Dizel,Hard top,Mavi,4WD (Sürekli),1950000.0,1996.0,213.0,0,0
39631014,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,110000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1725000.0,1996.0,213.0,0,0
39597802,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,39000.0,Otomatik,Dizel,SUV,Turuncu,AWD (Elektronik),2695000.0,1900.5,213.0,0,0
39548613,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,52000.0,Otomatik,Dizel,SUV,Beyaz,AWD (Elektronik),2499000.0,1900.5,213.0,0,0
39548608,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,80000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1950000.0,1996.0,213.0,0,0
39374733,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,27000.0,Otomatik,Dizel,SUV,Siyah,AWD (Elektronik),2799750.0,1900.5,213.0,0,0
39374732,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,55000.0,Otomatik,Dizel,SUV,Kırmızı,AWD (Elektronik),2699000.0,1900.5,213.0,0,0
39374726,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,100000.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),1925000.0,1996.0,213.0,0,0
39330482,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,66000.0,Otomatik,Dizel,Hard top,Füme,4WD (Sürekli),2125000.0,1996.0,213.0,0,0
39014560,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,88000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1950000.0,1996.0,213.0,0,0
39014523,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,36000.0,Otomatik,Dizel,SUV,Gri,AWD (Elektronik),2750000.0,1900.5,213.0,0,0
39014474,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,59000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2050000.0,1996.0,213.0,0,0
39014472,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2019,79000.0,Otomatik,Dizel,Hard top,Füme,4WD (Sürekli),1825000.0,1996.0,213.0,0,0
38282419,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,30000.0,Otomatik,Dizel,SUV,Gri,AWD (Elektronik),2895000.0,1900.5,213.0,0,0
38282401,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,17000.0,Otomatik,Dizel,SUV,Beyaz,AWD (Elektronik),2875000.0,1900.5,213.0,0,0
38076270,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,78000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2125000.0,1996.0,213.0,0,0
37631013,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,15000.0,Otomatik,Dizel,SUV,Beyaz,AWD (Elektronik),3269999.0,1900.5,213.0,0,0
36502678,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,27000.0,Otomatik,Dizel,SUV,Sarı,AWD (Elektronik),2915000.0,1900.5,213.0,0,0
32640901,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,68000.0,Otomatik,Dizel,Hard top,Bej,4WD (Sürekli),1935000.0,1996.0,213.0,0,0
32370496,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,45000.0,Otomatik,Dizel,SUV,Siyah,AWD (Elektronik),3100000.0,1900.5,213.0,0,0
40150453,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,50000.0,Otomatik,Dizel,SUV,Beyaz,AWD (Elektronik),2387000.0,1900.5,213.0,0,0
40057048,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,69800.0,Otomatik,Dizel,SUV,Siyah,AWD (Elektronik),2650000.0,1900.5,213.0,0,0
39259259,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,94000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1799750.0,1996.0,213.0,0,0
40150447,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,60000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1999999.0,1996.0,213.0,0,0
39743072,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2021,14995.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2659000.0,1996.0,213.0,0,0
39743071,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,9000.0,Otomatik,Dizel,SUV,Füme,AWD (Elektronik),2915000.0,1900.5,213.0,0,0
39302416,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2022,26000.0,Otomatik,Dizel,Hard top,Siyah,4WD (Sürekli),2220000.0,1996.0,213.0,0,0
39014496,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,14000.0,Otomatik,Dizel,SUV,Beyaz,AWD (Elektronik),3109900.0,1900.5,213.0,0,0
38076276,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,6001.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),3880000.0,1996.0,205.0,0,0
38005566,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,83000.0,Otomatik,Dizel,Hard top,Beyaz,4WD (Sürekli),2125000.0,1996.0,213.0,0,0
37685554,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,69205.0,Otomatik,Dizel,SUV,Gri,AWD (Elektronik),2550000.0,1900.5,213.0,0,0
37274728,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,38000.0,Otomatik,Dizel,SUV,Sarı,AWD (Elektronik),2650000.0,1900.5,213.0,0,2
37274672,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,92000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),2075000.0,1996.0,213.0,0,0
37134550,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,6001.0,Otomatik,Dizel,Hard top,Sarı,4WD (Sürekli),3824850.0,1996.0,205.0,0,0
33744725,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,115000.0,Otomatik,Dizel,Hard top,Gri,4WD (Sürekli),2200000.0,1996.0,213.0,0,0
40125652,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2020,53000.0,Otomatik,Dizel,Hard top,Turuncu,4WD (Sürekli),1550000.0,1996.0,213.0,0,0
39014565,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,81500.0,Otomatik,Dizel,SUV,Gri,AWD (Elektronik),2398000.0,1900.5,213.0,0,0
39743069,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2023,28000.0,Otomatik,Dizel,SUV,Bordo,AWD (Elektronik),2725000.0,1900.5,213.0,0,0
39719628,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2025,6100.0,Otomatik,Dizel,Hard top,Füme,4WD (Sürekli),2899000.0,1996.0,205.0,1,1
39259296,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2022,39000.0,Otomatik,Dizel,Hard top,Beyaz,4WD (Sürekli),2525000.0,1996.0,213.0,0,0
39259289,Ford,Ranger,2.0 EcoBlue 4x4 Wildtrak,2024,25000.0,Otomatik,Dizel,SUV,Turuncu,AWD (Elektronik),2835000.0,1900.5,213.0,0,0
