Marka,Seri,Model,Yıl,Kilometre,Vites Tipi,Yakıt Tipi,Kasa Tipi,Renk,Çekiş,Fiyat,Motor_Hacmi_CC,Motor_Gucu_HP,Degisen_Parca,Boyali_Parca
Proton,415,GLS,1999,215000.0,Düz,LPG & Benzin,Hatchback/5,Yeşil,Önden Çekiş,185000.0,1468.0,91.0,0,0
Proton,415,GLS,2000,217000.0,Düz,LPG & Benzin,Sedan,Bordo,Önden Çekiş,185000.0,1468.0,91.0,1,0
Proton,415,GLS,1999,295000.0,Otomatik,LPG & Benzin,Sedan,Gri,Önden Çekiş,220000.0,1468.0,91.0,0,12
Proton,413,GLS,1999,260000.0,Düz,Benzin,Sedan,Sarı,Önden Çekiş,210000.0,1299.0,76.0,0,0
Proton,415,GLS,1998,339000.0,Otomatik,LPG & Benzin,Sedan,Gri,Önden Çekiş,285000.0,1468.0,91.0,0,0
Proton,415,GLS,1999,300000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,170000.0,1468.0,91.0,0,12
Proton,415,GLS,1999,386000.0,Otomatik,Benzin,Sedan,Gri,Önden Çekiş,250000.0,1468.0,91.0,0,9
Proton,415,GLS,1998,235453.0,Düz,LPG & Benzin,Sedan,Lacivert,Önden Çekiş,170000.0,1468.0,91.0,0,0
Proton,415,GLS,1999,295000.0,Düz,LPG & Benzin,Sedan,Sarı,Önden Çekiş,205000.0,1468.0,91.0,0,0
Proton,415,GLS,1999,174000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,245000.0,1468.0,91.0,0,12
Proton,415,GLS,1999,130000.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,165000.0,1468.0,91.0,0,0
Proton,415,GLS,1998,226500.0,Düz,LPG & Benzin,Sedan,Gri,Önden Çekiş,235000.0,1468.0,91.0,0,12
Proton,415,GLS,1999,126000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,,285000.0,1500.5,110.0,0,0
Proton,415,GLS,1999,154000.0,Otomatik,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,235000.0,1468.0,91.0,0,0
Proton,415,GLS,1999,255000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,174500.0,1468.0,91.0,0,0
Proton,415,GLS,1999,238000.0,Düz,LPG & Benzin,Sedan,Bordo,Önden Çekiş,180000.0,1468.0,91.0,0,2
Proton,415,GLS,1998,270000.0,Otomatik,Benzin,Sedan,Kırmızı,Önden Çekiş,170000.0,1468.0,91.0,0,0
Proton,415,GLS,1999,295000.0,Otomatik,LPG & Benzin,Sedan,Gri,Önden Çekiş,190000.0,1468.0,91.0,0,12
Proton,416,GLX,1998,310000.0,Düz,LPG & Benzin,Sedan,Gri (Gümüş),Önden Çekiş,175000.0,1597.0,114.0,0,0
Proton,416,GLX,1998,208000.0,Otomatik,LPG & Benzin,Sedan,Füme,Önden Çekiş,300000.0,1597.0,114.0,0,0
Proton,416,GLX,1999,287000.0,Düz,LPG & Benzin,Hatchback/5,Yeşil,Önden Çekiş,199000.0,1500.5,88.0,0,10
Proton,416,GLX,1999,162000.0,Düz,LPG & Benzin,Hatchback/5,Füme,Önden Çekiş,230000.0,1597.0,96.0,0,12
Proton,416,GLX,1999,270000.0,Düz,LPG & Benzin,Sedan,Bej,Önden Çekiş,215000.0,1597.0,96.0,0,0
Proton,416,GLX,1999,233000.0,Otomatik,LPG & Benzin,Sedan,Yeşil (metalik),Önden Çekiş,175000.0,1597.0,114.0,0,0
Proton,416,GLX,1998,205000.0,Düz,LPG & Benzin,Sedan,Lacivert,Önden Çekiş,200000.0,1597.0,114.0,1,1
Proton,416,GLX,1999,178000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,200000.0,1500.5,88.0,0,0
Proton,416,GLX,1998,195000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,160000.0,1597.0,114.0,0,6
Proton,416,GLX,1998,230000.0,Otomatik,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,250000.0,1597.0,114.0,0,0
Proton,416,GLX,1998,133000.0,Düz,LPG & Benzin,Hatchback/5,Yeşil (metalik),Önden Çekiş,169000.0,1597.0,114.0,0,12
Proton,418,GLX,1998,145000.0,Otomatik,LPG & Benzin,Hatchback/5,Mavi,Önden Çekiş,199000.0,1834.0,117.0,0,0
Proton,416,GLX,1999,240000.0,Düz,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,170000.0,1597.0,96.0,0,0
Proton,416,GLX,2000,298000.0,Düz,LPG & Benzin,Hatchback/5,Yeşil,Önden Çekiş,155000.0,1597.0,96.0,0,12
Proton,416,GLX,2000,239000.0,Düz,LPG & Benzin,Hatchback/5,Beyaz,Önden Çekiş,210000.0,1597.0,96.0,1,0
Proton,416,GLX,1999,246000.0,Otomatik,LPG & Benzin,Hatchback/5,Kırmızı,Önden Çekiş,185000.0,1597.0,114.0,0,0
Proton,416,GLX,1999,304000.0,Düz,LPG & Benzin,Sedan,Beyaz,Önden Çekiş,170000.0,1597.0,96.0,0,0
Proton,416,GLX,1998,275000.0,Düz,LPG & Benzin,Hatchback/5,Gri,Önden Çekiş,249000.0,1597.0,114.0,0,0
Proton,416,GLX,1999,205000.0,Düz,LPG & Benzin,Sedan,Kırmızı,Önden Çekiş,255000.0,1597.0,96.0,0,0
Proton,420,TD GLS,2000,229000.0,Düz,Dizel,Sedan,Lacivert,Önden Çekiş,195000.0,1900.5,88.0,0,12
Renault,Clio,0.9 TCe Icon,2013,134000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,685000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Icon,2013,177000.0,Düz,Benzin,Station wagon,Sarı,Önden Çekiş,575000.0,898.0,90.0,1,2
Renault,Clio,0.9 TCe Icon,2013,249000.0,Düz,Benzin,Station wagon,Siyah,Önden Çekiş,580000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Icon,2013,250000.0,Düz,Benzin,Station wagon,Siyah,Önden Çekiş,585000.0,898.0,90.0,1,0
Renault,Clio,0.9 TCe Icon,2013,276000.0,Düz,Benzin,Hatchback/5,Siyah,Önden Çekiş,545000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Joy,2020,73500.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,795000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Joy,2020,105000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,818000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Joy,2020,105000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,817000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Joy,2020,47000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,760000.0,898.0,90.0,0,3
Renault,Clio,0.9 TCe Joy,2020,118000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,729900.0,898.0,90.0,0,2
Renault,Symbol,0.9 TCe Joy,2020,247000.0,Düz,Benzin,Sedan,Beyaz,Önden Çekiş,565000.0,898.0,90.0,0,2
Renault,Clio,0.9 TCe Joy,2019,34500.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,630000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Joy,2019,67334.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,815000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Sport Tourer Joy,2020,105000.0,Düz,Benzin,Station wagon,Beyaz,Önden Çekiş,745900.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Touch,2020,66200.0,Düz,Benzin,Hatchback/5,Füme,Önden Çekiş,755000.0,898.0,90.0,1,2
Renault,Clio,0.9 TCe Touch,2020,100453.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,755000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Touch,2020,158000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,745000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Touch,2019,62000.0,Düz,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,950000.0,898.0,90.0,0,0
Renault,Clio,0.9 TCe Touch,2020,50500.0,Düz,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,825000.0,898.0,90.0,0,3
Renault,Clio,0.9 TCe Touch,2020,114000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,599000.0,898.0,90.0,1,0
Renault,Clio,1.0 SCe Joy,2022,69500.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,735000.0,999.0,65.0,0,0
Renault,Clio,1.0 SCe Joy,2022,77500.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,820000.0,1200.0,63.0,0,0
Renault,Clio,1.0 SCe Joy,2021,98000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,760000.0,1200.0,63.0,3,4
Renault,Clio,1.0 SCe Joy,2022,98000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,745000.0,1200.0,63.0,0,0
Renault,Clio,1.0 SCe Joy,2022,62500.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,830000.0,999.0,65.0,0,0
Renault,Clio,1.0 SCe Joy,2023,35500.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,900000.0,999.0,65.0,0,0
Renault,Clio,1.0 SCe Joy,2023,73000.0,Düz,Benzin,Hatchback/5,Mavi,Önden Çekiş,765000.0,999.0,65.0,0,0
Renault,Clio,1.0 SCe Joy,2022,48000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,830000.0,999.0,65.0,0,0
Renault,Clio,1.0 SCe Joy,2021,91000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,695000.0,999.0,65.0,2,0
Renault,Clio,1.0 SCe Joy,2020,80000.0,Düz,Benzin,Hatchback/5,Beyaz,Önden Çekiş,850000.0,999.0,72.0,0,0
Renault,Clio,1.0 SCe Joy,2021,49000.0,Düz,Benzin,Hatchback/5,Mavi,Önden Çekiş,820000.0,999.0,65.0,0,0
Renault,Clio,1.0 TCe Equilibre,2023,51000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1179000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Equilibre,2024,37000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1075000.0,999.0,90.0,2,1
Renault,Clio,1.0 TCe Equilibre,2023,69000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1140000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Equilibre,2024,63000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1180000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Equilibre,2023,73000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1090000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Equilibre,2023,23000.0,Otomatik,Benzin,Hatchback/5,Mavi (metalik),Önden Çekiş,1020000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,37000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1209750.0,999.0,90.0,0,1
Renault,Clio,1.0 TCe Evolution,2023,39000.0,Otomatik,Benzin,Hatchback/5,Mavi,Önden Çekiş,1245000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2025,19000.0,Otomatik,Benzin,Hatchback/5,Mavi,Önden Çekiş,1279000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2023,63000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1165750.0,999.0,90.0,0,1
Renault,Clio,1.0 TCe Evolution,2025,6001.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1369500.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,58000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1270000.0,1200.0,88.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,6001.0,Otomatik,Benzin,Hatchback/5,Turuncu,Önden Çekiş,1399000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,28000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1300000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2023,37125.0,Otomatik,Benzin,Hatchback/5,Mavi,Önden Çekiş,1199000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,54500.0,Otomatik,Benzin,Hatchback/5,Turuncu,Önden Çekiş,1235000.0,999.0,90.0,0,1
Renault,Clio,1.0 TCe Evolution,2024,43000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1315000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,51000.0,Otomatik,Benzin,Hatchback/5,Mavi,Önden Çekiş,1205000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2025,18000.0,Otomatik,Benzin,Hatchback/5,Mavi (metalik),Önden Çekiş,1310000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,16400.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1275000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,37000.0,Otomatik,Benzin,Hatchback/5,Lacivert,Önden Çekiş,1230000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2023,48000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1130000.0,999.0,90.0,1,6
Renault,Clio,1.0 TCe Evolution,2024,20694.0,Otomatik,Benzin,Hatchback/5,Turuncu,Önden Çekiş,1280000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2025,10200.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1335000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,14000.0,Otomatik,Benzin,Hatchback/5,Turuncu,Önden Çekiş,1305950.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,55000.0,Otomatik,Benzin,Hatchback/5,Siyah,Önden Çekiş,1240000.0,999.0,90.0,0,4
Renault,Clio,1.0 TCe Evolution,2024,42000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1175000.0,999.0,90.0,1,2
Renault,Clio,1.0 TCe Evolution,2024,20600.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1250000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,16000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1250000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,43000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1249000.0,999.0,90.0,0,2
Renault,Clio,1.0 TCe Evolution,2024,50000.0,Otomatik,Benzin,Hatchback/5,Turuncu,Önden Çekiş,1225000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2023,56000.0,Otomatik,Benzin,Hatchback/5,Beyaz,Önden Çekiş,1219000.0,999.0,90.0,0,1
Renault,Clio,1.0 TCe Evolution,2024,55545.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1298000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2023,47500.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1224900.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,19000.0,Otomatik,Benzin,Hatchback/5,Mavi,-,1300000.0,1500.5,110.0,0,0
Renault,Clio,1.0 TCe Evolution,2024,23000.0,Otomatik,Benzin,Hatchback/5,Gri,Önden Çekiş,1375000.0,1200.0,88.0,1,0
Renault,Clio,1.0 TCe Icon,2022,60900.0,Otomatik,Benzin,Hatchback/5,Mavi,Önden Çekiş,1189000.0,1200.0,88.0,0,0
Renault,Clio,1.0 TCe Icon,2020,47000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1169000.0,999.0,100.0,0,0
Renault,Clio,1.0 TCe Icon,2021,78000.0,Otomatik,Benzin,Hatchback/5,Turuncu,Önden Çekiş,1210000.0,999.0,90.0,0,0
Renault,Clio,1.0 TCe Icon,2020,50000.0,Otomatik,Benzin,Hatchback/5,Mavi,Önden Çekiş,1180000.0,999.0,100.0,0,0
Renault,Clio,1.0 TCe Icon,2020,49930.0,Otomatik,Benzin,Hatchback/5,Turkuaz,Önden Çekiş,1170000.0,999.0,100.0,0,1
Renault,Clio,1.0 TCe Icon,2020,29000.0,Otomatik,Benzin,Hatchback/5,Kırmızı,Önden Çekiş,1220000.0,999.0,100.0,0,0
